global_id,ObjectName,AdmArea,District,Address,Email,WebSite,HelpPhone,HasEquipmentRental,HasTechService,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,Lighting,Seats,Paid,latitude,longitude,latitude_radians,longitude_radians
2366683195,Дворовая территория,Западный административный округ,район Филёвский Парк,"Береговой проезд, дом 9, корпус 2",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5046723020394,55.7541997779407,0.6545800165521088,0.9730943579397565
2366683198,Дворовая территория,Западный административный округ,район Филёвский Парк,"улица Барклая, дом 5, корпус 1",upravafp@mos.ru,filevsky-park.mos.ru,(499) 148-99-81,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5033178714691,55.7394357065957,0.6545563772791674,0.972836676283787
2366683201,Дворовая территория,Западный административный округ,район Филёвский Парк,"Минская улица, дом 22",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4822891503571,55.7426426441397,0.6541893568582793,0.9728926479028356
2366683208,Дворовая территория,Западный административный округ,район Филёвский Парк,"Багратионовский проезд, дом 8, корпус 1",uprava.fil-park@zao.mos.ru,filevsky-park.mos.ru,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5107592990039,55.7460440378608,0.6546862546906982,0.9729520134224254
2366683210,Дворовая территория,Западный административный округ,район Филёвский Парк,"Багратионовский проезд, дом 8, корпус 1",uprava.fil-park@zao.mos.ru,filevsky-park.mos.ru,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5110854662701,55.7461665663382,0.6546919473834056,0.9729541519477836
2366683212,Дворовая территория,Западный административный округ,район Филёвский Парк,"Багратионовский проезд, дом 8, корпус 1",uprava.fil-park@zao.mos.ru,filevsky-park.mos.ru,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5108274337185,55.7460787848673,0.6546874438658028,0.9729526198720941
2366683213,Дворовая территория,Западный административный округ,район Филёвский Парк,"Багратионовский проезд, дом 6, корпус 2",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.511859,55.746704,0.6547054480938677,0.972963531934693
2366683215,Дворовая территория,Западный административный округ,район Филёвский Парк,"2-я Филёвская улица, дом 8",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4934300049629,55.7369451483536,0.6543838014526365,0.9727932078422497
2366683216,Дворовая территория,Западный административный округ,район Филёвский Парк,"Новозаводская улица, дом 2, строение 10",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-62,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5150476478157,55.7482929713283,0.654761100496938,0.9729912647160915
2366683217,Дворовая территория,Западный административный округ,район Филёвский Парк,"2-я Филёвская улица, дом 8",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4935131258799,55.7369693876654,0.6543852521863154,0.9727936308980489
2366683219,Дворовая территория,Западный административный округ,район Филёвский Парк,"Багратионовский проезд, дом 1, строение 2",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5118167770376,55.745204251681,0.6547047111641537,0.9729373563885753
2366683221,Дворовая территория,Западный административный округ,район Филёвский Парк,"Минская улица, дом 8, корпус 1",upravafp@mos.ru,filevsky-park.mos.ru,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4886365715936,55.7356626586603,0.6543001402578673,0.9727708241744787
2366683225,Дворовая территория,Западный административный округ,район Филёвский Парк,"Новозаводская улица, дом 2, корпус 6-7",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5141920896187,55.7488225123129,0.6547461681894581,0.9730005069497971
2366683228,Дворовая территория,Западный административный округ,район Филёвский Парк,"Филёвский бульвар, дом 1",uprava.fil-park@zao.mos.ru,filevsky-park.mos.ru,(499) 145-66-60,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4950498246998,55.7646659718201,0.6544120726403342,0.9732770274831042
2366683230,Дворовая территория,Западный административный округ,район Филёвский Парк,"улица Барклая, дом 3",upravafp@mos.ru,filevsky-park.mos.ru,(499) 148-99-81,нет,нет,нет,нет,нет,нет,да,нет,нет,без дополнительного освещения,0,бесплатно,37.504602284551,55.7386352801381,0.6545787945164022,0.9728227062066818
2366683232,Дворовая территория,Западный административный округ,район Филёвский Парк,"улица Барклая, дом 3",upravafp@mos.ru,filevsky-park.mos.ru,(499) 148-99-81,нет,нет,нет,нет,нет,нет,да,нет,нет,без дополнительного освещения,0,бесплатно,37.5047229839567,55.7386065288429,0.6545809011184368,0.9728222044019164
2366683234,Дворовая территория,Западный административный округ,район Филёвский Парк,"2-я Филёвская улица, дом 7, корпус 6",upravafp@mos.ru,filevsky-park.mos.ru/,(499) 148-99-81,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4900829792021,55.737221316363,0.6543253848329614,0.9727980278833023
2366683248,Дворовая территория,Западный административный округ,район Тропарёво-Никулино,"проспект Вернадского, дом 91, корпус 2",upravatn@mos.ru,troparevo-nikulino.mos.ru/,(495) 438-01-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.4948791444969,55.6658330942207,0.6544090937088256,0.9715520683597741
2366683257,Дворовая территория,Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 15, корпус 2",upravatn@mos.ru,troparevo-nikulino.mos.ru/,(499) 438-01-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4549061685543,55.6678036753936,0.6537114336668068,0.971586461489419
2366683262,Дворовая территория,Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 9",upravatn@mos.ru,troparevo-nikulino.mos.ru/,(495) 438-01-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.4677656590936,55.6690998257915,0.6539358741168466,0.9716090835814634
2366683272,Дворовая территория,Западный административный округ,район Тропарёво-Никулино,"улица 26-ти Бакинских Комиссаров, дом 10",uprava.trop-nik@zao.mos.ru,troparevo-nikulino.mos.ru/,(495) 438-01-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.4897637157418,55.6597141114483,0.654319812634398,0.9714452719635229
2366683290,Дворовая территория,Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 15, корпус 2",upravatn@mos.ru,troparevo-nikulino.mos.ru/,(499) 438-01-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение лампами накаливания,0,бесплатно,37.4549209207037,55.6678004535787,0.6537116911403855,0.9715864052581411
2366683299,Дворовая территория,Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 824",uprsk@mos.ru,staroe-krukovo.ru,(499) 710-01-13,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.1808147747819,55.9805260907895,0.6489276363940981,0.9770444972828669
2366683303,Дворовая территория,Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 815",uprsk@mos.ru,staroe-krukovo.ru,(499) 710-01-13,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1890621659023,55.9759142421537,0.6490715805238488,0.9769640053395685
2366683305,Дворовая территория,Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 815",uprsk@mos.ru,staroe-krukovo.ru,(499) 710-01-13,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.18939744203,55.9758694336603,0.6490774321961805,0.9769632232838259
2366683335,Дворовая территория,Зеленоградский административный округ,район Силино,"город Зеленоград, корпус 1014",gbuzelenograd@zelao.mos.ru,gbuzelenograd.ru/,(499) 731-77-78,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.172637,55.988419,0.6487849072986674,0.977182254536151
2366683341,Дворовая территория,Зеленоградский административный округ,район Савёлки,"город Зеленоград, корпус 518",gbuzelenograd@zelao.mos.ru,gbuzelenograd.ru/,(499) 736-78-86,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.2342685635648,56.0002816069412,0.6498605810060253,0.977389296085145
2366683344,Дворовая территория,Зеленоградский административный округ,район Савёлки,"город Зеленоград, корпус 702",zhil-savelki@mosk.ru,gbuzelenograd.ru/,(499) 736-78-86,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.2312090572565,55.9863836886154,0.64980718254746,0.9771467316511865
2366683380,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2034",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,да,нет,да,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.1687100623758,55.9722351576244,0.6487163693076047,0.976899793201073
2366683386,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2043",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.173284,55.971723,0.6487961995789279,0.9768908543642381
2366683391,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1615",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1564835961766,55.9733319680996,0.6485029772165448,0.9769189361551357
2366683393,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1437",krukovo@mos.ru,krukovo.mos.ru,(499) 717-23-95,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1532941799701,55.9866321942654,0.648447311402525,0.9771510688929888
2366683397,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1621",gbukrukovo@mail.ru,gbuzelao.ru,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1513772080164,55.9713200272584,0.6484138539302644,0.9768838211631015
2366683401,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2024",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.168738,55.975617,0.6487168569111321,0.9769588174853108
2366683402,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2024",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.168738,55.975617,0.6487168569111321,0.9769588174853108
2366683407,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1506",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.1490899447633,55.981070577387,0.6483739336556379,0.9770540003667263
2366683419,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2014",gbuzelenograd@zelao.mos.ru,gbuzelenograd.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1640626003548,55.9715779002443,0.6486352557934767,0.9768883218957573
2366683431,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2040",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.170427,55.970806,0.6487463355221983,0.9768748496949974
2366683433,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2039",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1710469292437,55.9709888694049,0.6487571553286303,0.976878041368214
2366683438,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1448",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.156395956028,55.9851467282273,0.6485014476073948,0.9771251426196974
2366683439,Дворовая территория,Зеленоградский административный округ,район Крюково,"Малинская улица, дом 100",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.201913,55.956214,0.6492958698904812,0.9766201712505463
2366683441,Дворовая территория,Зеленоградский административный округ,район Крюково,"Малинская улица, дом 100",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.1989927361068,55.9564652907056,0.6492449016705178,0.9766245571007387
2366683442,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2033",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.1717216944014,55.9724020303243,0.6487689322023098,0.976902705679118
2366683445,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2044",krukovo@mos.ru,krukovo.mos.ru/,(499) 733-25-02,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.1741084016962,55.9709905795801,0.6488105881028855,0.976878071216402
2366683447,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2005",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.1649350922853,55.9755824454605,0.648650483650361,0.976958214394825
2366683461,Дворовая территория,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1553",gbukrukovo@mail.ru,gbuzelenograd.ru/,(499) 717-75-10,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.1549551960686,55.9801035194689,0.6484763016023724,0.9770371220219979
2366683534,Дворовая территория,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, дом 14, корпус 1",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.7267982361863,55.7975340653214,0.6584568454570402,0.9738506839335552
2366683536,Дворовая территория,Восточный административный округ,район Преображенское,"Преображенская улица, дом 2",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7063540866881,55.7942441936346,0.6581000277355268,0.9737932648406523
2366683539,Дворовая территория,Восточный административный округ,район Преображенское,"Знаменская улица, дом 8",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.717972939139,55.8019127542051,0.6583028149660984,0.9739271064714962
2366683540,Дворовая территория,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, дом 22, корпус 7",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7335774245353,55.7946427108609,0.6585751646143431,0.9738002202783772
2366683542,Дворовая территория,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, дом 24, корпус 1",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7366985439287,55.7988758917806,0.6586296384241059,0.9738741032232585
2366683543,Дворовая территория,Восточный административный округ,район Преображенское,"2-я Пугачёвская улица, дом 12, корпус 2",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.7235246387953,55.7920728406102,0.6583997104041825,0.9737553675811536
2366683549,Дворовая территория,Восточный административный округ,район Преображенское,"Халтуринская улица, дом 18",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.726525395177,55.8056665335756,0.6584520834830935,0.9739926222809049
2366683552,Дворовая территория,Восточный административный округ,район Преображенское,"2-я Пугачёвская улица, дом 4, корпус 2",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7272361505057,55.7964997749765,0.6584644885037555,0.9738326321616152
2366683553,Дворовая территория,Восточный административный округ,район Преображенское,"Электрозаводская улица, дом 32",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7085405333617,55.7907562739463,0.6581381884289003,0.9737323891580465
2366683557,Дворовая территория,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, дом 10, корпус 2",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7237902242465,55.7955274829941,0.6584043457447515,0.9738156624652315
2366683559,Дворовая территория,Восточный административный округ,район Преображенское,"Потешная улица, дом 16",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7033937047472,55.801487806789,0.6580483593235414,0.9739196897399375
2366683561,Дворовая территория,Восточный административный округ,район Преображенское,"улица Богородский Вал, дом 6, корпус 2",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7047980008095,55.8013975652285,0.6580728689135014,0.9739181147275846
2366683565,Дворовая территория,Восточный административный округ,район Преображенское,"улица Преображенский Вал, дом 24, корпус 5",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7138966734587,55.7895059330861,0.6582316707087911,0.9737105665932637
2366683582,Дворовая территория,Восточный административный округ,район Перово,"Зелёный проспект, дом 39, корпус 4",perovo@mos.ru,perovo.mos.ru,(495) 304-18-40,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7952467950947,55.7543121871971,0.6596514981782371,0.9730963198513904
2366684970,Дворовая территория,Западный административный округ,район Очаково-Матвеевское,"Большая Очаковская улица, дом 12, корпус 4",ochakovo-Uprava@mos.ru,ochakovo.mos.ru/,(495) 437-99-27,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.4610012367706,55.6866523170796,0.6538178126753148,0.9719154323463683
2366684972,Дворовая территория,Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 11, корпус 2",gbusb@mail.ru,sevbutovo.mos.ru,(495) 711-18-18,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5775914895111,55.5663375362848,0.6558526964613689,0.9698155432826838
2366684973,Дворовая территория,Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 10",gbu.sb.blag@mail.ru,sevbutovo.mos.ru,(495) 711-18-18,нет,нет,да,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5728153349196,55.5679093419335,0.6557693368381631,0.9698429764664551
2366684989,Дворовая территория,Юго-Западный административный округ,район Северное Бутово,"Ратная улица, дом 14",gbusb@mail.ru,sevbutovo.mos.ru,(495) 711-18-18,нет,нет,да,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5727397883622,55.5760264781024,0.6557680183019978,0.9699846472184351
2366685011,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"улица Гарибальди, дом 6, корпус 2",uzao-lomonos@mos.ru,lomonosovsky.mos.ru,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение газоразрядными лампами,0,бесплатно,37.5364274514357,55.6754290812264,0.6551342484635369,0.9717195499280021
2366685043,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"Ленинский проспект, дом 95",uzao-lomonos@mos.ru,lomonosovsky.mos.ru,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5272635505813,55.6735655415242,0.6549743082213013,0.9716870250244571
2366685047,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"Ленинский проспект, дом 95",uzao-lomonos@mos.ru,lomonosovsky.mos.ru,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5272635505813,55.6735655415242,0.6549743082213013,0.9716870250244571
2366685059,Дворовая территория,Юго-Западный административный округ,Ломоносовский район,"Ленинский проспект, дом 95",uzao-lomonos@mos.ru,lomonosovsky.mos.ru,(499) 133-14-67,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5272635505813,55.6735655415242,0.6549743082213013,0.9716870250244571
2366685142,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорный бульвар, дом 3",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5941226196868,55.6748778756149,0.6561412191120107,0.971709929575226
2366685153,Дворовая территория,Юго-Западный административный округ,район Котловка,"Большая Черёмушкинская улица, дом 15, корпус 3",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5932298958533,55.684673500159,0.656125638141805,0.9718808954758097
2366685154,Дворовая территория,Юго-Западный административный округ,район Котловка,"улица Винокурова, дом 26, корпус 1",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,да,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5964887425732,55.6837330495409,0.6561825157468851,0.9718644815160714
2366685155,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 2, корпус 2",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6111542219702,55.6828855727009,0.6564384766487462,0.971849690254879
2366685156,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 33, корпус 4",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5970455302557,55.6706665944094,0.6561922335251793,0.9716364288524626
2366685158,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нахимовский проспект, дом 22",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 121-24-74,нет,нет,да,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5902187563293,55.6695375283137,0.6560730838428743,0.97161672293162
2366685160,Дворовая территория,Юго-Западный административный округ,район Котловка,"улица Ремизова, дом 3, корпус 2",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.598973790752,55.6788865418448,0.6562258880196759,0.9717798939995512
2366685162,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 20, корпус 5",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.6036674640301,55.6806071433426,0.6563078080723916,0.9718099241608026
2366685177,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нахимовский проспект, дом 23, корпус 1",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.591706,55.66748,0.6560990411417076,0.971580812288093
2366685191,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 28, корпус 1",uzao-kotlovka@mos.ru,kotlovka.mos.ru/,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5975520158691,55.6760272819277,0.6562010733667472,0.9717299904998276
2366685195,Дворовая территория,Юго-Западный административный округ,район Котловка,"улица Винокурова, дом 22, корпус 2",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5950786944427,55.6838424998202,0.6561579057643963,0.9718663917838125
2366685204,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 24, корпус 10",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5982792461425,55.6802669217828,0.6562137659294383,0.9718039861743979
2366685207,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 31, корпус 1",uzao-kotlovka@mos.ru,kotlovka.mos.ru/,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.597303198513,55.6738353734505,0.6561967306846471,0.9716917344799981
2366685209,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 31, корпус 1",uzao-kotlovka@mos.ru,kotlovka.mos.ru/,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.5973809825744,55.6737751224432,0.656198088272624,0.971690682901543
2366685210,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 32, корпус 1",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5962130416641,55.6745645785914,0.6561777038582706,0.9717044615106293
2366685214,Дворовая территория,Юго-Западный административный округ,район Котловка,"Нагорная улица, дом 31, корпус 5",sport_kotlovka@mail.ru,kotlovka.mos.ru,(499) 123-62-15,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение светодиодными лампами,0,бесплатно,37.6010967881365,55.6728494083983,0.6562629413140467,0.9716745261435276
